id,County,State,Event,Date,Households,Participants
37183,Wake County,NC,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
37183,Wake County,NC,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
37183,Wake County,NC,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
37183,Wake County,NC,Crow Canyon Annual Meeting,2020-10-10,1,1
37183,Wake County,NC,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,2,2
37183,Wake County,NC,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
37183,Wake County,NC,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
37183,Wake County,NC,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
37183,Wake County,NC,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
23027,Waldo County,ME,Climate and Culture Online Seminar,2020-01-24,1,1
23027,Waldo County,ME,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
23027,Waldo County,ME,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
18171,Warren County,IN,Climate and Culture Online Seminar,2020-01-24,1,1
18171,Warren County,IN,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
18171,Warren County,IN,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
18171,Warren County,IN,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
18171,Warren County,IN,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
18171,Warren County,IN,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
18171,Warren County,IN,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
18171,Warren County,IN,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
18171,Warren County,IN,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
18171,Warren County,IN,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,2,2
18171,Warren County,IN,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
18171,Warren County,IN,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
18171,Warren County,IN,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
18171,Warren County,IN,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
18171,Warren County,IN,Why Do We Call Them Kivas?,2020-08-27,1,1
18171,Warren County,IN,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
18171,Warren County,IN,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
18171,Warren County,IN,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
18171,Warren County,IN,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
18171,Warren County,IN,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
18171,Warren County,IN,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
18171,Warren County,IN,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
18171,Warren County,IN,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
18171,Warren County,IN,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
18171,Warren County,IN,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
18171,Warren County,IN,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
18171,Warren County,IN,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
18171,Warren County,IN,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
18171,Warren County,IN,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,1,1
29219,Warren County,MO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
34041,Warren County,NJ,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
49051,Wasatch County,UT,Climate and Culture Online Seminar,2020-01-24,1,1
49051,Wasatch County,UT,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
49051,Wasatch County,UT,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,2,2
49051,Wasatch County,UT,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
49051,Wasatch County,UT,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
49051,Wasatch County,UT,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
49051,Wasatch County,UT,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,2,2
49051,Wasatch County,UT,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
49051,Wasatch County,UT,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
49051,Wasatch County,UT,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
49051,Wasatch County,UT,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
49051,Wasatch County,UT,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
49051,Wasatch County,UT,Why Do We Call Them Kivas?,2020-08-27,2,2
49051,Wasatch County,UT,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
49051,Wasatch County,UT,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
49051,Wasatch County,UT,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
49051,Wasatch County,UT,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
56043,Washakie County,WY,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
56043,Washakie County,WY,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
55129,Washburn County,WI,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,2,2
55129,Washburn County,WI,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
05143,Washington County,AR,Climate and Culture Online Seminar,2020-01-24,1,1
05143,Washington County,AR,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
05143,Washington County,AR,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
05143,Washington County,AR,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,2,2
05143,Washington County,AR,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
05143,Washington County,AR,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,2,2
05143,Washington County,AR,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,3,3
05143,Washington County,AR,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
05143,Washington County,AR,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,2,2
05143,Washington County,AR,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
05143,Washington County,AR,Why Do We Call Them Kivas?,2020-08-27,1,1
05143,Washington County,AR,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
05143,Washington County,AR,Crow Canyon Annual Meeting,2020-10-10,1,1
08121,Washington County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
27163,Washington County,MN,Climate and Culture Online Seminar,2020-01-24,1,1
27163,Washington County,MN,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
27163,Washington County,MN,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,2,2
27163,Washington County,MN,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,2,2
27163,Washington County,MN,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
27163,Washington County,MN,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,3,3
27163,Washington County,MN,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,2,2
27163,Washington County,MN,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,2,2
27163,Washington County,MN,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,3,3
27163,Washington County,MN,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,3,3
27163,Washington County,MN,Four Corners Lecture Series Presents Edward Box III,2020-05-28,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
27163,Washington County,MN,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,2,2
27163,Washington County,MN,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
27163,Washington County,MN,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
27163,Washington County,MN,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,2,2
27163,Washington County,MN,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,2,2
27163,Washington County,MN,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,2,2
27163,Washington County,MN,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
27163,Washington County,MN,Why Do We Call Them Kivas?,2020-08-27,2,2
27163,Washington County,MN,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
27163,Washington County,MN,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
27163,Washington County,MN,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
27163,Washington County,MN,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
27163,Washington County,MN,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,2,2
27163,Washington County,MN,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
27163,Washington County,MN,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,2,2
27163,Washington County,MN,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
41067,Washington County,OR,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,3,3
41067,Washington County,OR,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
41067,Washington County,OR,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
41067,Washington County,OR,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
41067,Washington County,OR,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
41067,Washington County,OR,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
41067,Washington County,OR,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
41067,Washington County,OR,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
41067,Washington County,OR,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
41067,Washington County,OR,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
41067,Washington County,OR,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
41067,Washington County,OR,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
41067,Washington County,OR,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
41067,Washington County,OR,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
41067,Washington County,OR,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
41067,Washington County,OR,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
41067,Washington County,OR,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
41067,Washington County,OR,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
41067,Washington County,OR,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
41067,Washington County,OR,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
41067,Washington County,OR,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,3,3
41067,Washington County,OR,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
49053,Washington County,UT,Climate and Culture Online Seminar,2020-01-24,3,3
49053,Washington County,UT,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,3,3
49053,Washington County,UT,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
49053,Washington County,UT,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
49053,Washington County,UT,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
49053,Washington County,UT,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,3,3
49053,Washington County,UT,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
49053,Washington County,UT,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,5,5
49053,Washington County,UT,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,5,5
49053,Washington County,UT,Four Corners Lecture Series Presents Edward Box III,2020-05-28,3,3
49053,Washington County,UT,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
49053,Washington County,UT,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,4,4
49053,Washington County,UT,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,3,3
49053,Washington County,UT,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,4,4
49053,Washington County,UT,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,3,3
49053,Washington County,UT,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,6,6
49053,Washington County,UT,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,3,3
49053,Washington County,UT,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,5,5
49053,Washington County,UT,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
49053,Washington County,UT,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,4,4
49053,Washington County,UT,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,4,4
49053,Washington County,UT,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
49053,Washington County,UT,Why Do We Call Them Kivas?,2020-08-27,4,4
49053,Washington County,UT,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,3,3
49053,Washington County,UT,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,4,4
49053,Washington County,UT,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,5,5
49053,Washington County,UT,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,4,4
49053,Washington County,UT,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,3,3
49053,Washington County,UT,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,4,4
49053,Washington County,UT,Crow Canyon Annual Meeting,2020-10-10,2,2
49053,Washington County,UT,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,4,4
49053,Washington County,UT,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,4,4
49053,Washington County,UT,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,4,4
49053,Washington County,UT,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,5,5
49053,Washington County,UT,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,4,4
49053,Washington County,UT,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,2,2
49053,Washington County,UT,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,3,3
49053,Washington County,UT,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,2,2
40149,Washita County,OK,Why Do We Call Them Kivas?,2020-08-27,1,1
32031,Washoe County,NV,Climate and Culture Online Seminar,2020-01-24,1,1
32031,Washoe County,NV,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
32031,Washoe County,NV,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
32031,Washoe County,NV,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
32031,Washoe County,NV,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
32031,Washoe County,NV,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
32031,Washoe County,NV,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
32031,Washoe County,NV,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,2,2
32031,Washoe County,NV,Why Do We Call Them Kivas?,2020-08-27,2,2
32031,Washoe County,NV,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
32031,Washoe County,NV,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
32031,Washoe County,NV,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
32031,Washoe County,NV,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
32031,Washoe County,NV,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
32031,Washoe County,NV,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
32031,Washoe County,NV,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,3,3
26161,Washtenaw County,MI,Why Do We Call Them Kivas?,2020-08-27,1,1
37189,Watauga County,NC,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
37189,Watauga County,NC,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
37189,Watauga County,NC,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
37189,Watauga County,NC,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
37189,Watauga County,NC,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
55133,Waukesha County,WI,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
55133,Waukesha County,WI,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
55133,Waukesha County,WI,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
55133,Waukesha County,WI,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
55133,Waukesha County,WI,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
55133,Waukesha County,WI,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
55133,Waukesha County,WI,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,2,2
55133,Waukesha County,WI,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
55133,Waukesha County,WI,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
55133,Waukesha County,WI,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
55133,Waukesha County,WI,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
55133,Waukesha County,WI,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
55133,Waukesha County,WI,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
55133,Waukesha County,WI,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
55133,Waukesha County,WI,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
55133,Waukesha County,WI,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
55137,Waushara County,WI,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
18177,Wayne County,IN,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
18177,Wayne County,IN,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
18177,Wayne County,IN,Why Do We Call Them Kivas?,2020-08-27,2,2
26163,Wayne County,MI,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
26163,Wayne County,MI,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
26163,Wayne County,MI,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
26163,Wayne County,MI,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
36117,Wayne County,NY,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
36117,Wayne County,NY,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
36117,Wayne County,NY,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
36117,Wayne County,NY,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
42127,Wayne County,PA,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
49055,Wayne County,UT,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
49055,Wayne County,UT,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
49055,Wayne County,UT,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
49055,Wayne County,UT,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
49055,Wayne County,UT,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
49055,Wayne County,UT,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
49055,Wayne County,UT,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
49055,Wayne County,UT,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
49057,Weber County,UT,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
49057,Weber County,UT,Why Do We Call Them Kivas?,2020-08-27,1,1
49057,Weber County,UT,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
49057,Weber County,UT,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
49057,Weber County,UT,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,4,4
29225,Webster County,MO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
22119,Webster Parish,LA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
08123,Weld County,CO,Climate and Culture Online Seminar,2020-01-24,1,1
08123,Weld County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
08123,Weld County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
08123,Weld County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
